id_candidatura,nome_urna,nome_candidato,fb_id,nome_cidade,sigla_estado,numero_partido,nota_partido,sigla_partido,Adoção por famílias LGBTs,Respeito à identidade de gênero de pessoas trans,Cota para mulheres no legislativo,Igualdade de gênero e raça nas escolas,Ações afirmativas raciais,Estado Laico,Combate à violência contra mulher,Descriminalização do aborto,Criminalização da LGBTfobia,Desmilitarização da polícia,Desapropriação por interesse social,Defesa do meio ambiente,Orçamento participativo,Transparência,votos_recebidos,cor_tse,genero,situacao_candidatura,situacao_eleitoral
369,Daniel Lemos,Daniel Lemos,10205752970058537,Natal,RN,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,305,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
214,Richard Pasquale,Richard Pasquale,962012207242742,Recife,PE,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,28,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
48,Evelyn Macedo,Evelyn Macedo,753740314766629,Serra,ES,15,39,PMDB,S,S,S,S,S,S,S,S,S,S,S,S,S,S,106,BRANCA,FEMININO,DEFERIDO,SUPLENTE
251,SÉRGIO GONDASKI,Sérgio Gondaski,1018768588221366,Toledo,PR,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,0,BRANCA,MASCULINO,INDEFERIDO,NÃO ELEITO
416,Douglas Butzke,Douglas Butzke,1101583279932194,Sapucaia do Sul,RS,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,418,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
178,Marly Matos,Marlyy Mattos,160263414416070,Alagoa Nova,PB,14,36,PTB,S,S,S,S,S,S,S,S,S,S,S,S,S,S,12,PARDA,MASCULINO,DEFERIDO,SUPLENTE
271,ASTRID ROZA,Astrid Roza,1098415986909461,Curitiba,PR,43,51,PV,S,S,S,S,S,N,S,S,S,N,S,S,S,S,116,BRANCA,FEMININO,DEFERIDO,SUPLENTE
712,Joanna Douat,Joanna Douat,10154482092504872,São Paulo,SP,30,50,NOVO,S,S,N,S,N,S,S,S,N,N,N,S,S,S,5541,BRANCA,FEMININO,DEFERIDO,SUPLENTE
756,Isabel Teixeira,Maria Isabel Rodrigues Teixeira,1151668241520564,São Paulo,SP,30,50,NOVO,S,S,N,S,N,S,S,S,S,N,N,N,S,S,2106,BRANCA,FEMININO,DEFERIDO,SUPLENTE
499,Dalmare,Dalmare Anderson,1168294506579071,Aracaju,SE,65,91,PC do B,S,S,S,S,S,S,S,S,S,S,S,N,S,S,490,PARDA,MASCULINO,DEFERIDO,SUPLENTE
728,Professora Luiza Coppieters,Luiza Coppieters,608471055991165,São Paulo,SP,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,9744,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
793,Paulo pimentel,Paulo Pimentel,10210462826836388,São Paulo,SP,30,50,NOVO,N,N,N,N,N,N,N,N,N,N,S,S,S,S,398,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
471,Carla Ayres,Carla Salasário Ayres,1235438759842087,Florianópolis,SC,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,1080,BRANCA,FEMININO,DEFERIDO,SUPLENTE
144,Túlio Caria,Tulio Cária,1086412114740276,Belo Horizonte,MG,70,29,PT do B,N,N,N,N,N,N,N,N,N,N,N,S,N,S,278,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
45,Edinho Blancher,Edson Vander,10207337502291545,Vitória,ES,23,68,PPS,S,S,S,S,S,N,S,S,S,S,S,S,S,S,0,PARDA,MASCULINO,INDEFERIDO,NÃO ELEITO
722,Galdino,Fernando Galdino,180623272366796,São Paulo,SP,30,50,NOVO,S,N,N,N,N,N,N,S,N,N,N,N,S,N,182,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
147,Mauro Fernandes,Mauro Fernandes,1058080580905621,Belo Horizonte,MG,12,52,PDT,S,N,S,S,N,S,S,S,S,S,S,S,S,S,302,BRANCA,MASCULINO,DEFERIDO,NÃO ELEITO
812,VITOR CARVALHO,Vitor Carvalho Rodrigues,10207283729311222,Itapetininga,SP,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,320,BRANCA,MASCULINO,DEFERIDO,NÃO ELEITO
277,CARINA SILVA,Carina Silva,1062111137236759,Guarapuava,PR,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,347,BRANCA,FEMININO,DEFERIDO,SUPLENTE
152,ED MARTE,Ed Marte,1235851753126353,Belo Horizonte,MG,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,2190,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
819,Todd Tomorrow,Bruno Maia,1000512920065665,São Paulo,SP,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,8640,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
105,FRED BURITI,Fred Buriti,709821035833803,Belo Horizonte,MG,50,100,PSOL,S,S,S,S,S,S,N,S,N,S,S,S,S,S,446,PARDA,MASCULINO,DEFERIDO,SUPLENTE
92,Gleyk Silveira,Gleyk Silveira,10202129475196186,Belo Horizonte,MG,65,91,PC do B,S,S,S,S,S,S,S,S,S,S,S,N,S,N,324,PARDA,MASCULINO,DEFERIDO,SUPLENTE
541,Isa Penna,Isadora Penna,643668402462024,São Paulo,SP,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,12439,BRANCA,FEMININO,DEFERIDO,SUPLENTE
774,Denilson Costa,Denilson Costa,861478560620689,Barueri,SP,45,28,PSDB,S,S,S,S,S,S,N,S,S,S,S,S,S,S,135,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
40,Thiago Costa,Thiago Costa,798164546953257,Fortaleza,CE,54,50,PPL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,337,PARDA,MASCULINO,DEFERIDO,SUPLENTE
219,Leo Cisneiros,Leonardo Cisneiros,1384139744933730,Recife,PE,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,1390,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
187,IVAN MORAES,Ivan Moraes Filho,10157305834265618,Recife,PE,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,5203,BRANCA,MASCULINO,DEFERIDO,ELEITO POR QP
225,Pedro Josephi,Pedro Josephi,1070372096382527,Recife,PE,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,1566,PRETA,MASCULINO,DEFERIDO,SUPLENTE
306,CRISTINA BISCAIA,Cristina Biscaia,10155129788874045,Rio de Janeiro,RJ,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,N,S,S,1025,BRANCA,FEMININO,DEFERIDO,SUPLENTE
364,Nilcea Freire,Nilcea Freire,1417990654884572,Rio de Janeiro,RJ,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,5287,BRANCA,FEMININO,DEFERIDO,SUPLENTE
282,João Ferreira 18070,João Francisco Ferreira,1246735582023903,Rio de Janeiro,RJ,18,73,REDE,N,N,S,S,S,N,S,N,S,N,S,S,S,S,290,PRETA,MASCULINO,DEFERIDO,NÃO ELEITO
202,ADRIANN PASSOS,Adriann Passos,10205054277036835,Recife,PE,77,34,SD,S,S,S,S,S,S,S,S,S,S,S,S,S,S,372,PARDA,MASCULINO,DEFERIDO,SUPLENTE
846,LEANDRO ALANO,Leandro Alano,10208104970435158,Porto Alegre,RS,13,90,PT,N,S,S,S,S,N,S,N,S,N,S,S,S,S,0,NA,NA,NA,NA
192,ADRIANA ALVES,Adriana Alves,1098639656895060,Recife,PE,23,68,PPS,S,S,S,S,S,S,S,N,N,N,S,N,S,S,58,BRANCA,FEMININO,DEFERIDO,SUPLENTE
381,Luisa Stern,Luisa Stern,10209491830586209,Porto Alegre,RS,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,523,BRANCA,FEMININO,DEFERIDO,SUPLENTE
820,Kátia Bastos,Kátia Bastos,1068021823312817,São Paulo,SP,17,50,PSL,S,S,S,S,S,N,S,N,N,N,S,S,S,S,633,PARDA,FEMININO,DEFERIDO,NÃO ELEITO
662,Luiz Rogério,Luiz Rogério Guarani Kaiowá,10205624855135820,São Paulo,SP,18,73,REDE,S,S,S,S,S,S,S,S,S,S,S,S,S,S,468,PARDA,MASCULINO,DEFERIDO,NÃO ELEITO
650,Danilo Strano,Danilo Strano,1173998375999934,São Paulo,SP,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,0,BRANCA,MASCULINO,INDEFERIDO COM RECURSO,NÃO ELEITO
723,Salvador Serrato,Salvador Serrato,10205802903905997,São Paulo,SP,25,14,DEM,S,S,N,S,N,S,S,N,S,N,S,N,N,S,584,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
672,Giva,Givanildo Giva,1815814422034394,São Paulo,SP,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,2486,INDÍGENA,MASCULINO,DEFERIDO,SUPLENTE
462,Dr. Marcelo Rocha,Marcelo Rocha Garcia,1040263909425677,Porto Alegre,RS,50,100,PSOL,S,S,N,S,S,S,N,S,S,S,S,S,S,S,2398,PARDA,MASCULINO,DEFERIDO,SUPLENTE
671,Edmar Luz,Edmar Luz,1263717123640406,São Paulo,SP,23,68,PPS,S,S,S,S,S,S,S,S,S,N,S,S,S,S,709,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
389,Anderson Ott,Anderson Ott,1210583008962829,Porto Alegre,RS,14,36,PTB,S,S,S,S,S,S,S,S,S,N,S,S,S,S,1409,PRETA,MASCULINO,DEFERIDO,SUPLENTE
432,Prof. Lucas,Arthur Gonçalves,1219246251440178,Gravataí,RS,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,326,BRANCA,MASCULINO,DEFERIDO,NÃO ELEITO
326,Gustavo Bueno,Gustavo Bueno,1403484386346550,Rio de Janeiro,RJ,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,752,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
508,DOUGLAS BELCHIOR,Douglas Belchior,657217944444979,São Paulo,SP,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,10557,PRETA,MASCULINO,DEFERIDO,SUPLENTE
309,Ronei Rosa,Ronei Oliveira,1265653680114399,Rio de Janeiro,RJ,12,52,PDT,N,N,S,S,S,N,S,S,S,N,S,N,S,S,214,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
461,DÉIA FRAGA,Déia Fraga,10207169783178257,Porto Alegre,RS,43,51,PV,S,N,S,S,N,N,S,S,S,N,S,N,S,S,81,BRANCA,FEMININO,DEFERIDO,NÃO ELEITO
754,Renata Vieira,Renata Vieira,10206892718576957,São Paulo,SP,18,73,REDE,S,S,S,S,S,S,S,S,S,S,S,S,S,S,315,BRANCA,FEMININO,DEFERIDO,NÃO ELEITO
731,Reis,Mandato Verador Reis,2108067359418843,São Paulo,SP,13,90,PT,S,S,S,S,S,S,S,N,S,S,S,S,S,S,29308,PRETA,MASCULINO,DEFERIDO,ELEITO POR QP
209,Henrique Lima,Henrique Lima,10209129661611236,Recife,PE,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,1253,PARDA,MASCULINO,DEFERIDO,SUPLENTE
570,Pedro Markun,Pedro Markun,10154404980694462,São Paulo,SP,18,73,REDE,S,S,S,S,S,S,S,S,S,S,S,S,S,S,4624,BRANCA,MASCULINO,DEFERIDO,NÃO ELEITO
216,Karla Falcão,Karla Falcão,1076259385742695,Recife,PE,17,50,PSL,S,S,N,S,S,S,S,N,N,S,N,S,S,S,2046,PARDA,FEMININO,DEFERIDO,SUPLENTE
371,Cínthia Vieira,Cínthia Vieira,533002933491256,Caicó,RN,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,122,BRANCA,FEMININO,DEFERIDO,NÃO ELEITO
104,Dário de Moura,Dario de Moura,1120968417938678,Belo Horizonte,MG,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,1753,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
792,Cicero Firmino,Cicero Firmino,517034781815919,São Paulo,SP,55,14,PSD,S,S,S,S,S,S,S,S,S,S,S,S,S,S,2746,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
321,Diego Grossi,Diego Grossi,1773083019640671,Rio de Janeiro,RJ,44,17,PRP,S,N,N,S,N,S,S,S,S,N,S,S,S,S,494,BRANCA,MASCULINO,DEFERIDO,NÃO ELEITO
215,Benedito Serafim,Benedito Serafim,1485228484824293,Recife,PE,14,36,PTB,S,S,S,S,S,S,S,S,S,N,S,S,S,S,0,PARDA,MASCULINO,INDEFERIDO,NÃO ELEITO
163,CIDA FALABELLA,Maria Aparecida Vilhena Falabella,1829558623942691,Belo Horizonte,MG,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,3454,BRANCA,FEMININO,DEFERIDO,ELEITO POR MÉDIA
707,ADRIANO MACHADO,Adriano Machado Silva,337800929898690,Ribeirão Preto,SP,15,39,PMDB,S,S,S,S,S,N,S,N,N,N,N,S,S,S,190,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
334,FÁBIA KISA,Fabia Kisa,1312534908791297,Rio de Janeiro,RJ,18,73,REDE,N,S,S,S,N,S,S,N,N,N,S,N,S,S,174,BRANCA,FEMININO,DEFERIDO,NÃO ELEITO
497,Linda Brasil,Linda Brasil,1057234267718103,Aracaju,SE,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,2308,PARDA,MASCULINO,DEFERIDO,NÃO ELEITO
57,Michely Coutinho,Michely Coutinho,1283277568363393,Goiânia,GO,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,1079,PARDA,FEMININO,DEFERIDO,SUPLENTE
451,Reginete Bospo,Reginete Bispo,10202199869276184,Porto Alegre,RS,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,1199,PRETA,FEMININO,DEFERIDO,SUPLENTE
569,FABIANO YAMASHITA,Fabiano Yamashita,1186387128088803,São Paulo,SP,31,30,PHS,S,S,S,S,S,N,S,N,S,S,S,S,S,S,1349,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
43,AILTON LOPES,Ailton Lopes,1197427130321868,Fortaleza,CE,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,12483,BRANCA,MASCULINO,DEFERIDO,NÃO ELEITO
617,SILVINHA DA VILA MADALENA,Silvia Dos Reis,1144373065655892,São Paulo,SP,45,28,PSDB,S,S,S,S,S,N,S,N,N,N,S,N,S,S,561,PARDA,FEMININO,DEFERIDO,SUPLENTE
511,Bel Sá,Bel Sa,525657220960623,São Paulo,SP,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,438,PRETA,FEMININO,DEFERIDO,SUPLENTE
65,ADRIANO FERRETO,Adriano Ferreto,1038912609560550,Goiânia,GO,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,709,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
239,Maria alves,Ronaldo Alves,10207268422856986,Teresina,PI,13,90,PT,S,S,S,S,S,S,S,N,S,S,S,S,S,S,57,PRETA,FEMININO,DEFERIDO,SUPLENTE
205,Daniel Filho,Daniel Filho,10210424323034071,Petrolândia,PE,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,203,BRANCA,MASCULINO,DEFERIDO,NÃO ELEITO
708,Alexandra Braga,Alexandra Braga,1050268575043008,Mogi das Cruzes,SP,50,100,PSOL,S,S,S,S,S,S,S,N,S,S,S,S,S,S,274,BRANCA,FEMININO,DEFERIDO,NÃO ELEITO
238,Airton Costa,Airton Costa,648985528609833,Teresina,PI,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,59,PARDA,MASCULINO,DEFERIDO,NÃO ELEITO
188,Lúcio Beltrão,Lúcio Beltrão,1713824908943124,Recife,PE,45,28,PSDB,S,S,N,S,N,N,S,N,S,N,S,S,S,S,409,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
270,GIANA DE MARCO,Giana De Marco,10208873068478580,Curitiba,PR,50,100,PSOL,S,S,S,S,S,S,S,S,N,S,S,S,S,S,201,BRANCA,FEMININO,DEFERIDO,NÃO ELEITO
668,Maria Rita Casagrande,Maria Rita Casagrande,10210415974820205,São Paulo,SP,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,2169,PRETA,FEMININO,DEFERIDO,SUPLENTE
773,Beatriz Silva,Beatriz Silva,1385226034825756,Osasco,SP,65,91,PC do B,S,S,S,S,S,S,S,S,S,S,S,S,S,S,447,BRANCA,FEMININO,DEFERIDO,SUPLENTE
798,PROF. WAGNER ROMÃO,Wagner Romao,1208236392567908,Campinas,SP,13,90,PT,S,S,N,S,S,S,S,S,S,S,S,S,S,S,883,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
833,Adriana Ramalho,Adriana Ramalho,661206670722051,São Paulo,SP,45,28,PSDB,S,S,S,S,S,N,S,S,S,N,S,S,S,S,29756,BRANCA,FEMININO,DEFERIDO,ELEITO POR QP
625,Nabil Bonduki,Nabil Bonduki,10154504063079663,São Paulo,SP,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,23269,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
174,Jairo Amaral,Jairo Silva Amaral,10207530668604573,Belém,PA,65,91,PC do B,S,S,S,S,S,S,S,S,S,S,S,S,S,S,111,PRETA,MASCULINO,DEFERIDO,SUPLENTE
212,AntoniA Elizabete,Antonia Elizabete,10202332749356690,Recife,PE,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,449,PARDA,FEMININO,DEFERIDO,SUPLENTE
720,Maira,Maira Pinheiro,10154350075106223,São Paulo,SP,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,1294,BRANCA,FEMININO,DEFERIDO,SUPLENTE
749,Rose Abreu,Rose Abreu,1301553693188821,Paulínia,SP,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,52,BRANCA,FEMININO,DEFERIDO,NÃO ELEITO
786,Léo do Tona,Leonardo Kauffmann,1290919137607564,Santa Cruz da Conceição,SP,14,36,PTB,S,S,S,N,N,N,S,N,N,N,S,S,S,S,38,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
255,Jeff kaibers,Jef Kaibers Candidato,1921451044752496,Cascavel,PR,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,506,BRANCA,MASCULINO,DEFERIDO,NÃO ELEITO
542,Sâmia Bomfim,Sâmia Bomfim,1372756476082961,São Paulo,SP,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,12464,BRANCA,FEMININO,DEFERIDO,ELEITO POR MÉDIA
323,WILLIAM FIGUEIREDO,William Pamplona,1338540362823047,Rio de Janeiro,RJ,25,14,DEM,S,S,N,S,N,S,N,S,S,N,N,N,S,N,447,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
417,Francis,Francis R. Teixeira,1151733314920445,Santa Maria,RS,55,14,PSD,S,N,N,N,N,S,S,N,N,N,N,N,S,S,610,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
761,ROMILDO PIAUÍ,Romildo Rocha,338702739804881,São Paulo,SP,65,91,PC do B,S,S,S,S,S,N,S,N,N,N,S,S,S,S,75,PARDA,MASCULINO,DEFERIDO,NÃO ELEITO
760,WALDEMAR MARTINS - DEMA,Waldemar Martins,1128769857178441,São Paulo,SP,23,68,PPS,S,S,S,S,N,S,S,S,N,N,S,S,S,S,149,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
533,WASHINGTON RICARDO,Washington Ricardo,1213124988708020,Ribeirão Preto,SP,65,91,PC do B,S,S,S,S,S,S,S,S,S,S,S,S,S,S,247,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
622,Professora Katrini,Katrini Alves da Silva,10205680918862293,Monte Alto,SP,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,169,BRANCA,FEMININO,DEFERIDO,NÃO ELEITO
286,FABIO COSTA,Fábio Costa,1793888474230506,Rio de Janeiro,RJ,44,17,PRP,S,S,S,S,S,S,S,S,S,S,S,S,S,S,380,BRANCA,MASCULINO,DEFERIDO,NÃO ELEITO
367,Luciana orozimbo,Luciana Batista,1121682911241870,Rio de Janeiro,RJ,30,50,NOVO,N,N,N,S,N,N,S,N,S,N,S,S,S,S,82,PARDA,FEMININO,DEFERIDO,NÃO ELEITO
779,Juliana Cardoso,Juliana Cardoso,1214213475296248,São Paulo,SP,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,34949,BRANCA,FEMININO,DEFERIDO,ELEITO POR QP
632,Bióloga Delma Rigo,Delma Rigo,10202241658598567,São Paulo,SP,43,51,PV,S,S,S,N,S,N,S,S,N,N,S,S,S,S,311,BRANCA,FEMININO,DEFERIDO,SUPLENTE
208,Washington Souza,Washington Souza II,638123506355714,Recife,PE,23,68,PPS,S,S,S,S,S,N,S,S,S,N,S,S,S,S,15,PARDA,MASCULINO,DEFERIDO,SUPLENTE
203,Adriano Cordeiro,Adriano Cordeiro,1203715369651630,Recife,PE,43,51,PV,S,N,N,S,N,N,N,N,S,N,S,S,S,S,132,BRANCA,MASCULINO,DEFERIDO,NÃO ELEITO
315,PROFESSOR WASHINGTON REIS,Washington Reis,1215460225185499,Rio de Janeiro,RJ,45,28,PSDB,S,N,N,N,N,S,S,N,S,S,S,S,S,S,790,PARDA,MASCULINO,DEFERIDO,SUPLENTE
659,Denis Veiga,Candidato Denis Veiga,174276673009618,São Paulo,SP,65,91,PC do B,S,S,S,S,S,S,S,S,S,S,S,S,S,S,1053,BRANCA,MASCULINO,DEFERIDO,NÃO ELEITO
655,Léo Áquilla,Leonora Áquilla,957083231086136,São Paulo,SP,19,54,PTN,S,S,S,S,S,S,S,N,S,N,S,S,S,S,5146,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
13,pastor ary santana,Ariton Santana,1078259155544137,Santa Cruz Cabrália,BA,27,25,PSDC,N,N,S,S,S,N,N,N,N,N,N,N,S,S,28,PARDA,MASCULINO,DEFERIDO,SUPLENTE
265,André Ribeiro,André Ribeiro,10207158970481322,Itambaracá,PR,77,34,SD,S,S,S,S,S,N,S,N,S,N,S,S,S,S,74,PARDA,MASCULINO,DEFERIDO,SUPLENTE
513,Paulo Leonardo,Paulo Leonardo Ppl,1041741472612206,São Paulo,SP,54,50,PPL,N,S,S,N,S,S,S,N,S,S,S,S,S,S,617,PRETA,MASCULINO,DEFERIDO,NÃO ELEITO
729,CARLOS FRANCO BUENO,Carlos Alberto Franco Bueno,1378705812158304,Guarulhos,SP,18,73,REDE,S,S,S,S,S,N,S,S,S,S,S,S,S,S,121,BRANCA,MASCULINO,DEFERIDO,NÃO ELEITO
801,Alessandro Buzo,Alessandro Buzo,635634593276866,São Paulo,SP,65,91,PC do B,S,S,S,S,S,S,S,N,S,S,S,S,S,S,1023,BRANCA,MASCULINO,DEFERIDO,NÃO ELEITO
217,bibi silva,Lucia Neves,673481609469040,Recife,PE,77,34,SD,S,N,S,S,S,N,N,N,N,N,S,N,S,N,88,PRETA,FEMININO,DEFERIDO,SUPLENTE
